id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MCO484337760;Biblia Cristiana Reina Valera 1960 Letra Grande - Rosada;75000;50;500;buy_it_now;gold_special;True;;MCO1196;Libros, Revistas y Comics
MCO578460201;Biblia Línea Económica (misionera) - Reina Valera 1960;8600;1;250;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO570762459;101 Cuentos Y Fabulas Para Niños;43500;1;200;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO573736777;El Club De Las 5 De La Mañana - S. Sharma - Barato Físico;16900;1;200;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO584470727;Marvel Comic Spiderman Tomo 6 Panini Original En Español;18000;1;5;buy_it_now;gold_special;True;;MCO3043;Libros, Revistas y Comics
MCO493748540;Biblia Cristiana Reina Valera 1960 Letra Grande - Forro Azul;75000;1;500;buy_it_now;gold_special;True;;MCO1196;Libros, Revistas y Comics
MCO566549979;El Milagro Metabólico ;42000;1;150;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO573217213;Libro De Mandalas Pasta Dura Para Colorear;16000;1;150;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO577408869;Combo Rhonda Byrne El Secreto + La Magia + El Poder;49900;1;150;buy_it_now;gold_special;True;;MCO1196;Libros, Revistas y Comics
MCO591985131;Marvel Comics Avengers Tomo 2 Panini Original En Español;18000;1;5;buy_it_now;gold_special;True;;MCO3043;Libros, Revistas y Comics
MCO579482106;101 Cuentos Y Fabulas Para Niños;37000;1;100;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO495061021;Biblia Reina Valera 1960 Flexible - Lila Con Forro (mediana);45000;1;250;buy_it_now;gold_special;True;;MCO1196;Libros, Revistas y Comics
MCO508458297;Mi Biblia Para Niños Y Bebés - Libro Ilustrado A Todo Color;32000;1;150;buy_it_now;gold_special;True;;MCO1196;Libros, Revistas y Comics
MCO576605178;Destroza Este Diario - Keri Smith - Barato Físico;16000;1;100;buy_it_now;gold_pro;True;;MCO1196;Libros, Revistas y Comics
MCO515392260;Carta Aceptación Harry Potter Sellada En Cera Y Relieve;7000;50;25;buy_it_now;gold_pro;True;;MCO3043;Libros, Revistas y Comics
