id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MLA898677774;Alimento Pro Plan Optihealth Adult Para Perro Adulto De Raza Mediana Sabor Pollo/arroz En Bolsa De 18kg;4140.0;91;66;buy_it_now;gold_special;True;;MLA1077;Animales y Mascotas
MLA854366503;Ovejeros Alemanes De 45 Dias Vacunados Reservalo;35000.0;1;25;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA830783967;Caniche Blanco;10000.0;1;5;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA790412953;Chihuahua Mini Machos Criadero Costa Azul;28900.0;1;25;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA772939510;Dogo Argentino ;25000.0;1;5;buy_it_now;gold_pro;True;;MLA1073;Animales y Mascotas
MLA714678182;Ovejeros Alemanes Cachorros 45 Dias;35000.0;1;25;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA843372847;Bandeja Sanitaria C/acc Perros Cachorros Mascotas 40% Off!!;2599.0;1;500;buy_it_now;gold_special;True;;MLA370523;Animales y Mascotas
MLA770029926;Bulldog Frances Vaquita.;58000.0;1;5;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA883765594;Caniche Mini Toy Hembra Únicas . Cuotas Sin Interés ;27600.0;1;5;buy_it_now;gold_pro;True;;MLA1073;Animales y Mascotas
MLA873086199;Rascador Esquinero - Para Gatos - Ideal Para Sillón Y Pared.;999.0;50;500;buy_it_now;gold_special;True;;MLA81629;Animales y Mascotas
MLA716851502;Paños De Entrenamiento Home Guard X 50 Unidades;1699.0;1;500;buy_it_now;gold_special;True;;MLA370523;Animales y Mascotas
MLA607794358;Peladora Perros Peluqueria Canina 1 Vel Agp-001. Envio Full!;5692.5;50;500;buy_it_now;gold_pro;True;;MLA370486;Animales y Mascotas
MLA770866040;Cachorros Salchicha Hembras Y Machos;45000.0;1;5;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA882258554;Cachorro Bulldog Frances Macho Blue Solidos;95000.0;1;2;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
MLA757637697;Set De Tijeras Y Peine Peluquería Canina Tornasoladas ;4650.0;1;250;buy_it_now;gold_special;True;;MLA370488;Animales y Mascotas
MLA886849534;Maltés;65000.0;1;2;buy_it_now;gold_special;True;;MLA1073;Animales y Mascotas
