id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;condition;accepts_mercadopago;original_price;category_id;seller_level_id;seller_powerseller;positive_rating;negative_rating;neutral_rating;free_shipping;store_pickup;number_of_tags;is_official_store;month_update;year_update;year_created;month_created;total_questions;category_name
MCO510190643;Caballete Colonial Para Oleo, Pintura Y Exposiciones!;85000;1;250;buy_it_now;gold_pro;new;True;;MCO381332;5_green;silver;1.0;0.0;0.0;True;False;4;False;07;2019;2019;05;219;Arte, Papelería y Mercería
MCO567962894;Combo Pintura Oleo De Mesa Mediano ;70000;250;100;buy_it_now;gold_pro;new;True;;MCO441911;5_green;gold;0.93;0.04;0.03;True;False;4;False;06;2020;2020;06;105;Arte, Papelería y Mercería
MCO568284325;Marcador De Vinilo Neón X 8 Unds. Eterna;9900;50;200;buy_it_now;gold_special;new;True;;MCO172631;5_green;gold;0.99;0.0;0.01;False;False;5;False;07;2020;2020;06;114;Arte, Papelería y Mercería
MCO565433879;Colores Faber Castell Super Soft X 50 Unidades;56990;1;200;buy_it_now;gold_special;new;True;;MCO172626;5_green;gold;0.98;0.01;0.01;False;False;5;False;06;2020;2020;06;53;Arte, Papelería y Mercería
MCO574399001;Kit Marcadores Window Pelikan  Para Globos, Vidrio Y Tarjeta;23500;1;100;buy_it_now;gold_pro;new;True;;MCO172631;5_green;gold;0.98;0.01;0.01;False;False;4;False;08;2020;2020;08;35;Arte, Papelería y Mercería
MCO562241366;Kit Acuarelas + Papel Acuarela + Pincel Recargable Y Paleta ;76900;1;250;buy_it_now;gold_pro;new;True;;MCO441839;5_green;silver;0.97;0.01;0.02;True;False;4;False;05;2020;2020;05;61;Arte, Papelería y Mercería
MCO567850150;Kit 50 Pinturas De Tela Orocolor Incluye Neones + Obsequio;99900;100;50;buy_it_now;gold_special;new;True;;MCO441911;5_green;gold;0.98;0.01;0.01;True;False;5;False;06;2020;2020;06;83;Arte, Papelería y Mercería
MCO506042508;Caja De Marcadores Sharpie X30 Permanente;69900;1;50;buy_it_now;gold_special;new;True;89900.0;MCO172631;5_green;platinum;0.92;0.04;0.04;False;False;6;False;06;2020;2019;04;31;Arte, Papelería y Mercería
MCO576094612;Lanas Ovillos Madejas Para Tejer Crochet Amigurumis Nube;6500;150;500;buy_it_now;gold_pro;new;True;;MCO441172;5_green;silver;1.0;0.0;0.0;False;False;5;False;08;2020;2020;08;105;Arte, Papelería y Mercería
MCO564387155;Ph Tiras, 80 Tiras Ph 1-14 Tornasol;3500;1;250;buy_it_now;gold_pro;new;True;;MCO172626;5_green;silver;0.96;0.03;0.01;False;False;5;False;05;2020;2020;06;28;Arte, Papelería y Mercería
MCO564073559;Marcador Artline Decorite Pincel Colores Básicos Y Pasteles;5250;100;150;buy_it_now;gold_pro;new;True;;MCO172631;5_green;silver;0.99;0.01;0.0;False;False;5;False;05;2020;2020;06;24;Arte, Papelería y Mercería
MCO559811358;Ovillo Lana Tejer Crochet Dos Agujas Manualidades Hilo;7490;250;500;buy_it_now;gold_special;new;True;;MCO441172;5_green;gold;0.95;0.02;0.03;False;False;5;False;07;2020;2020;04;665;Arte, Papelería y Mercería
MCO470190704;Papel Bond En Rollo 61 Cm X 50 Mts De 75 Gramos Para Plotter;20900;1;500;buy_it_now;gold_special;new;True;;MCO441185;5_green;silver;1.0;0.0;0.0;False;False;4;False;06;2019;2018;05;142;Arte, Papelería y Mercería
MCO510258938;Bastidor Lienzo Profesional Para Pintar 25*35 3cm  Casaorsay;10900;500;250;buy_it_now;gold_special;new;True;;MCO441843;5_green;gold;0.85;0.09;0.06;False;False;4;False;07;2019;2019;06;95;Arte, Papelería y Mercería
MCO559586561;Marcadores Crayola Colores Clasicos X 10 Original;16990;1;100;buy_it_now;gold_pro;new;True;;MCO176747;5_green;platinum;0.97;0.01;0.02;False;False;6;False;04;2020;2020;05;49;Arte, Papelería y Mercería
MCO563202202;Kit De 50 Acrilicos Premium Orocolor 60ml;164900;100;50;buy_it_now;gold_special;new;True;;MCO441911;5_green;gold;0.98;0.01;0.01;True;False;5;False;05;2020;2020;06;112;Arte, Papelería y Mercería
MCO558525551;Boligrafos Offi-esco X 12 Unidades - Unidad a $47;6800;100;250;buy_it_now;gold_pro;new;True;;MCO165934;5_green;platinum;0.99;0.0;0.01;False;False;6;False;05;2020;2020;04;162;Arte, Papelería y Mercería
MCO561779847;Resaltadores Pelikan Colores Pastel X 10 Unidades;17500;1;250;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.95;0.03;0.02;False;False;5;False;07;2020;2020;05;76;Arte, Papelería y Mercería
MCO454905377;Papel Fotográfico Brillante Glossy 135grms A4 100 Hojas Foto;15000;1;500;buy_it_now;gold_special;new;True;;MCO416637;5_green;platinum;0.97;0.01;0.02;False;False;6;False;06;2019;2017;09;385;Arte, Papelería y Mercería
MCO509657584;Rollo Cinta Antideslizante Adhesiva 2 PuLG Rollo X 10 Mts;17900;50;500;buy_it_now;gold_pro;new;True;;MCO180001;5_green;platinum;0.98;0.01;0.01;False;False;6;False;06;2019;2019;04;61;Arte, Papelería y Mercería
MCO561779841;Resaltadores Pastel Pétalos Pelikan Textmarker X 10 Uds;16900;1;100;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.95;0.03;0.02;False;False;5;False;07;2020;2020;05;27;Arte, Papelería y Mercería
MCO558691664;Kit 50 Colores Variados Pintura Acrilica Orocolor;99900;50;200;buy_it_now;gold_special;new;True;;MCO441838;5_green;gold;0.98;0.01;0.01;True;False;5;False;04;2020;2020;04;259;Arte, Papelería y Mercería
MCO560810435;Colores Redondos Caja X 48 Marca Pr - Unidad a $189;54500;1;250;buy_it_now;gold_pro;new;True;;MCO172626;5_green;platinum;0.99;0.0;0.01;False;False;6;False;04;2020;2020;05;82;Arte, Papelería y Mercería
MCO504604444;Watercolour Brush Pens Staedtler, Estuche X36;87300;1;500;buy_it_now;gold_special;new;True;;MCO172631;5_green;platinum;0.99;0.0;0.01;True;False;5;False;12;2020;2019;03;293;Arte, Papelería y Mercería
MCO501432002;Removedor De Pelusa Mascotas Cepillo Quitamota Limpia Pelos;29900;1;250;buy_it_now;gold_special;new;True;;MCO436818;5_green;platinum;0.96;0.02;0.02;False;False;6;False;06;2019;2019;01;60;Arte, Papelería y Mercería
MCO504604217;Rotuladores Acuarelables Doble Punta Staedtler X18;44900;1;500;buy_it_now;gold_special;new;True;;MCO172631;5_green;platinum;0.99;0.0;0.01;False;False;5;False;12;2020;2019;03;378;Arte, Papelería y Mercería
MCO452947239;Papel Fotográfico Premium Alto Brillo 135g Resma X 100 Hojas;16900;1;500;buy_it_now;gold_special;new;True;;MCO416637;5_green;gold;1.0;0.0;0.0;False;False;7;False;06;2019;2017;08;218;Arte, Papelería y Mercería
MCO551676922;Pinceles Pintura Pack X 12 Pinceles. ;18900;1;250;buy_it_now;gold_special;new;True;;MCO441842;5_green;gold;0.97;0.01;0.02;False;False;5;False;02;2020;2020;03;93;Arte, Papelería y Mercería
MCO453535072;Marcador Metalico Borrable Recargable Metalico (sin Tinta);3500;150;250;buy_it_now;gold_pro;new;True;;MCO172631;5_green;;0.98;0.0;0.02;False;False;5;False;08;2020;2017;08;65;Arte, Papelería y Mercería
MCO536346719;Horma De Zapatos Calzado Par Hormador;22900;50;250;buy_it_now;gold_pro;new;True;;MCO414124;5_green;platinum;0.96;0.01;0.03;False;False;5;False;10;2019;2019;10;96;Arte, Papelería y Mercería
MCO567430929;Kit Bordado Básico Hilos Bordar, Agujas, Tambor, Telas;36000;1;500;buy_it_now;gold_special;new;True;;MCO429585;5_green;gold;0.97;0.01;0.02;False;False;5;False;11;2020;2020;06;125;Arte, Papelería y Mercería
MCO559585787;Marcadores Crayola Ultra-clean Lavable Colormax X 8 Original;16990;1;50;buy_it_now;gold_pro;new;True;;MCO176747;5_green;platinum;0.97;0.01;0.02;False;False;5;False;04;2020;2020;04;27;Arte, Papelería y Mercería
MCO563420688;Bitácora 150 Grs Cuaderno Dibujo 15x20 Para Personalizar ;9900;1;250;buy_it_now;gold_pro;new;True;;MCO388307;5_green;silver;0.99;0.0;0.01;False;False;5;False;05;2020;2020;06;114;Arte, Papelería y Mercería
MCO539362162;Combo Maleta Colores Prismacolor Premier Estuche + Libro ;49900;1;200;buy_it_now;gold_special;new;True;;MCO172626;5_green;platinum;0.95;0.03;0.02;False;False;6;True;09;2020;2019;11;72;Arte, Papelería y Mercería
MCO533905365;Pintura Acrílica Ecoartística 65ml X Unidad;3500;50;250;buy_it_now;gold_pro;new;True;;MCO441911;5_green;silver;0.93;0.04;0.03;False;False;3;False;09;2019;2019;09;180;Arte, Papelería y Mercería
MCO540026177;Set De Marcadores Borrables Para Tableros Expo X8;25900;1;50;buy_it_now;gold_special;new;True;;MCO172631;5_green;platinum;0.95;0.03;0.02;False;False;6;True;11;2019;2020;01;7;Arte, Papelería y Mercería
MCO504434061;Bastidor Lienzos 20 X 30 3 Cm Fabrica Casa Orsay;8700;500;250;buy_it_now;gold_special;new;True;;MCO441843;5_green;gold;0.85;0.09;0.06;False;False;4;False;06;2019;2019;05;53;Arte, Papelería y Mercería
MCO577359904;Plumones Punta Pincel Faber Castell Super Soft X 10 Und ;19900;1;50;buy_it_now;gold_special;new;True;;MCO172631;5_green;gold;0.98;0.01;0.01;False;False;4;False;08;2020;2020;08;20;Arte, Papelería y Mercería
MCO558411194;Pintura Para Tela Premium Tx Orocolor 30ml;36900;50;250;buy_it_now;gold_special;new;True;;MCO441911;5_green;gold;0.98;0.01;0.01;True;False;6;False;04;2020;2020;04;299;Arte, Papelería y Mercería
MCO560437667;48 Colores Prismacolor Nucleo Suave Gran Pigmentacion Junior;54491;1;100;buy_it_now;gold_special;new;True;;MCO172626;5_green;platinum;0.95;0.03;0.02;False;False;6;False;12;2020;2020;05;28;Arte, Papelería y Mercería
MCO581294017;Trapillo 1 Kilo ;6000;500;250;buy_it_now;gold_special;new;True;;MCO441172;5_green;;1.0;0.0;0.0;False;False;4;False;12;2020;2020;09;171;Arte, Papelería y Mercería
MCO562641576;Faber Castell 9000 X 12 Lapices Gra - Unidad a $139;20000;50;200;buy_it_now;gold_pro;new;True;;MCO172626;5_green;platinum;0.99;0.0;0.01;False;False;6;False;05;2020;2020;05;96;Arte, Papelería y Mercería
MCO453166996;100 H Papel Sublimación Alta Calidad Mugs Pocillos Camisetas;20000;1;500;buy_it_now;gold_pro;new;True;;MCO416637;5_green;platinum;0.97;0.01;0.02;False;False;6;False;06;2019;2017;07;239;Arte, Papelería y Mercería
MCO560718302;Marcador Borrable Fantásticos Colores Oe- 510 Display X 12;25200;1;150;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.99;0.0;0.01;False;False;5;False;04;2020;2020;04;76;Arte, Papelería y Mercería
MCO563422381;Kit De 5 Acrilicos Orocolor 250ml;47900;50;50;buy_it_now;gold_special;new;True;;MCO441911;5_green;gold;0.98;0.01;0.01;True;False;5;False;05;2020;2020;06;47;Arte, Papelería y Mercería
MCO455972107;Calculadora Casio Fx-570 Es Plus Original 2da Generación;69900;1;500;buy_it_now;gold_special;new;True;;MCO1060;5_green;platinum;0.95;0.03;0.02;False;False;5;False;07;2020;2017;09;351;Arte, Papelería y Mercería
MCO566651697;Crayola  Super Trips  Caja De 50 Marcadores Lavables ;70000;1;50;buy_it_now;gold_special;new;True;;MCO176747;5_green;gold;1.0;0.0;0.0;True;False;5;False;06;2020;2020;07;12;Arte, Papelería y Mercería
MCO453171161;Bastidor Lienzo 50 X 70 Paquete X 3 Unidades Envió Gratis;100000;500;250;buy_it_now;gold_pro;new;True;;MCO441843;5_green;gold;0.99;0.01;0.0;True;False;4;False;07;2019;2017;08;192;Arte, Papelería y Mercería
MCO500527965;Borrador De Arte Moldeable Staedtler Karat;4300;50;500;buy_it_now;gold_special;new;True;;MCO172626;5_green;platinum;0.99;0.0;0.01;False;False;5;False;01;2019;2019;01;162;Arte, Papelería y Mercería
MCO555988564;Set De Marcadores Sharpie Edición Especial 23 Piezas;69900;1;50;buy_it_now;gold_special;new;True;;MCO172631;5_green;platinum;0.95;0.03;0.02;False;False;6;True;05;2020;2020;04;17;Arte, Papelería y Mercería
MCO541356533;Rollo Papel Kraft 60cm X 5 Kilos -130 Mts - 60 Gr;29990;1;250;buy_it_now;gold_special;new;True;;MCO441185;5_green;gold;0.98;0.01;0.01;False;False;5;False;11;2019;2019;11;194;Arte, Papelería y Mercería
MCO566118625;Resina Epoxica Pisos Porcelanato Liquido / Espacio 4d;65000;50;25;buy_it_now;gold_pro;new;True;;MCO441911;5_green;gold;0.92;0.02;0.06;False;False;3;False;12;2020;2020;07;101;Arte, Papelería y Mercería
MCO463783431;Crayola Marcadores Lavables Super Tips Caja 20 Entrega Hoy;41800;1;100;buy_it_now;gold_special;new;True;;MCO176747;5_green;platinum;0.99;0.01;0.0;True;False;5;False;06;2019;2018;08;36;Arte, Papelería y Mercería
MCO451015953;Cinta Reata Eslinga De 1 Pulgada X 5 Metros Con Ratchet;14500;1;250;buy_it_now;gold_special;new;True;;MCO180001;5_green;gold;0.99;0.0;0.01;False;False;7;False;07;2019;2017;08;71;Arte, Papelería y Mercería
MCO580157083;Colores Faber Castell Ecolapiz 50u;54000;1;50;buy_it_now;gold_pro;new;True;;MCO172626;5_green;platinum;0.99;0.0;0.01;False;False;6;False;06;2020;2020;11;17;Arte, Papelería y Mercería
MCO563825211;Pinturas Al Oleo 50 Ml Marca Bozetto ;6900;250;250;buy_it_now;gold_pro;new;True;;MCO441837;5_green;gold;0.93;0.04;0.03;False;False;4;False;05;2020;2020;05;173;Arte, Papelería y Mercería
MCO562958642;Set Lettering Pelikan Brush Marker + Cartilla Lettering ;79900;1;100;buy_it_now;gold_special;new;True;;MCO172631;5_green;gold;0.97;0.01;0.02;True;False;4;False;05;2020;2020;05;49;Arte, Papelería y Mercería
MCO459178440;Rollos Plástico Burbuja De 30cm X 50m;14800;1;500;buy_it_now;gold_pro;new;True;;MCO441185;5_green;gold;0.99;0.01;0.0;False;False;5;False;01;2020;2017;11;230;Arte, Papelería y Mercería
MCO579476907;Trapillo Ovillado Seleccionado En Presentación De 500 Gramos;6950;500;200;buy_it_now;gold_special;new;True;;MCO441133;5_green;silver;1.0;0.0;0.0;False;False;4;False;08;2020;2020;08;95;Arte, Papelería y Mercería
MCO565488585;Marcador Borrable Para Pizarra Acrílica Punta Delgada X 6 ;12990;1;50;buy_it_now;gold_pro;new;True;;MCO172631;5_green;silver;1.0;0.0;0.0;False;False;4;False;06;2020;2020;07;20;Arte, Papelería y Mercería
MCO518463532;Aceite De Linaza Y Trementina, Para Trabajar Al Óleo 120c.c;15000;1;100;buy_it_now;gold_special;new;True;;MCO441911;5_green;silver;0.93;0.04;0.03;False;False;4;False;07;2019;2019;08;51;Arte, Papelería y Mercería
MCO539575394;Repuesto Tinta Negra De Bolígrafo Esfero Lapicero Parker;9900;1;100;buy_it_now;gold_special;new;True;;MCO165934;5_green;platinum;0.95;0.03;0.02;False;False;6;True;10;2019;2019;12;25;Arte, Papelería y Mercería
MCO578022661;Marcadores Punta Pincel Supersoft Faber Castell X10 Unidades;19300;50;25;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.99;0.0;0.01;False;False;6;False;08;2020;2020;08;13;Arte, Papelería y Mercería
MCO510258897;1 Lienzos Pintar 20x20 3cm Fabrica Casaorsay;7300;500;100;buy_it_now;gold_special;new;True;;MCO441843;5_green;gold;0.85;0.09;0.06;False;False;4;False;07;2019;2020;03;33;Arte, Papelería y Mercería
MCO452423339;Caratulas Policover Pastas Cubiertas X 50un Carta Anilladora;16000;1;250;buy_it_now;gold_special;new;True;;MCO412574;5_green;platinum;0.97;0.01;0.02;False;False;6;False;06;2019;2017;10;83;Arte, Papelería y Mercería
MCO565936877;Marcador De Vinilo Tipo Posterman Window Ink 15 Mm X 3u;34500;1;50;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.99;0.0;0.01;False;False;5;False;06;2020;2020;06;164;Arte, Papelería y Mercería
MCO563238823;100 H Papel Sublimación Alta Calidad Mugs Pocillos Camisetas;16900;50;200;buy_it_now;gold_pro;new;True;;MCO416637;5_green;silver;0.99;0.01;0.0;False;False;5;False;09;2020;2020;05;40;Arte, Papelería y Mercería
MCO462491975;Colores Prismacolor Junior 48 Und - Unidad a $1040;49900;1;250;buy_it_now;gold_pro;new;True;64900.0;MCO172626;5_green;platinum;0.94;0.03;0.03;False;False;5;False;09;2020;2018;02;106;Arte, Papelería y Mercería
MCO565266368;Marcador Grafico Para Lettering;20000;1;50;buy_it_now;gold_special;new;True;;MCO172631;5_green;silver;0.94;0.02;0.04;False;False;5;False;06;2020;2020;06;112;Arte, Papelería y Mercería
MCO563576611;Kit De 12 Vitral Solvente De 30ml + Delineador Vitral 60ml;51900;1;50;buy_it_now;gold_pro;new;True;;MCO441911;5_green;gold;0.98;0.01;0.01;True;False;5;False;05;2020;2020;05;64;Arte, Papelería y Mercería
MCO499057425;Resma Papel Fotografico Adhesivo Brillante 135gr.x 50 Hojas;16800;1;500;buy_it_now;gold_pro;new;True;;MCO416637;5_green;platinum;0.99;0.0;0.01;False;False;6;False;07;2020;2019;07;45;Arte, Papelería y Mercería
MCO460839421;Bastidor Lienzo 20 X 25  Listos Para Pintar;9500;150;500;buy_it_now;gold_special;new;True;;MCO441843;5_green;gold;0.99;0.01;0.0;False;False;4;False;09;2020;2018;07;304;Arte, Papelería y Mercería
MCO580674804;Kit Aprendiendo Lettering - Guía + 48 Plumones Punta Pincel;94500;1;25;buy_it_now;gold_special;new;True;;MCO172631;5_green;gold;0.99;0.0;0.01;True;False;5;False;09;2020;2020;09;6;Arte, Papelería y Mercería
MCO465479549;100gr Silica Gel Absorbente Humedad Tipo Arcilla Por 1unid;4000;100;250;buy_it_now;gold_special;new;True;;MCO416874;5_green;gold;0.99;0.01;0.0;False;False;5;False;10;2020;2018;03;55;Arte, Papelería y Mercería
MCO562446496;Esfero Retractil Semigel X12u - Unidad a $69;9900;150;150;buy_it_now;gold_pro;new;True;;MCO165934;5_green;platinum;0.99;0.0;0.01;False;False;5;False;05;2020;2020;05;53;Arte, Papelería y Mercería
MCO565797745;Marcadores Para Colorear X 5 Colores Básicos ;2800;100;25;buy_it_now;gold_pro;new;True;;MCO172631;5_green;platinum;0.89;0.08;0.03;False;False;4;False;06;2020;2020;07;5;Arte, Papelería y Mercería
MCO539161047;Cuaderno 22.5x30cm Dibujo Bocetos 80pgs Papel 90g Ref. 27176;19900;1;150;buy_it_now;gold_special;new;True;;MCO388307;5_green;platinum;0.92;0.04;0.04;False;False;3;False;10;2019;2020;01;36;Arte, Papelería y Mercería
MCO539935210;Tablero Acrílico Borrable Cuadriculado 120x60cm+portaborrado;72900;500;200;buy_it_now;gold_pro;new;True;;MCO168370;5_green;platinum;0.96;0.02;0.02;True;False;4;False;02;2020;2020;01;68;Arte, Papelería y Mercería
MCO563600615;Micropunta Y Punta Pincel/ Plumon X15 2 En 1;25800;1;150;buy_it_now;gold_pro;new;True;;MCO172631;5_green;gold;0.98;0.01;0.01;False;False;5;False;05;2020;2020;05;58;Arte, Papelería y Mercería
MCO567313885;Kit Para Pintar Por Números Para Adultos Y Niños, Ciervo;75000;50;100;buy_it_now;gold_special;new;True;;MCO441911;5_green;silver;1.0;0.0;0.0;True;False;4;False;08;2020;2020;06;72;Arte, Papelería y Mercería
MCO558976496;Pluma Estilograf Baoer388 Negro&dorado Fullmetal +3tinta Neg;41000;1;200;buy_it_now;gold_pro;new;True;;MCO165934;5_green;silver;1.0;0.0;0.0;True;False;7;False;07;2019;2020;04;84;Arte, Papelería y Mercería
MCO465986619;Pinceles Set X 10 Unds Oleo Pintura Acrilico;15800;50;200;buy_it_now;gold_special;new;True;;MCO441842;5_green;gold;0.97;0.01;0.02;False;False;5;False;01;2019;2018;03;91;Arte, Papelería y Mercería
MCO561422870; Kit Marcadores Sharpie Permanentes Ruleta Dragon Cosmic;75900;1;150;buy_it_now;gold_pro;new;True;;MCO172631;5_green;gold;0.98;0.01;0.01;True;False;4;False;07;2020;2020;05;61;Arte, Papelería y Mercería
MCO532707614;Papel Fotográfico Adhesivo Glossy Brillante Autoadhesivo X50;20000;50;250;buy_it_now;gold_pro;new;True;;MCO416637;5_green;platinum;0.97;0.01;0.02;False;False;5;False;06;2019;2019;09;274;Arte, Papelería y Mercería
MCO540416657;Bolígrafo Kilométrico Gel Esfero Con Tapa Paper Mate X24 Und;49900;1;50;buy_it_now;gold_special;new;True;;MCO165934;5_green;platinum;0.95;0.03;0.02;False;False;6;True;09;2020;2020;03;11;Arte, Papelería y Mercería
MCO563594465;Micropunta Y Punta Pincel/ Plumon X20  2 En 1;32000;1;50;buy_it_now;gold_pro;new;True;;MCO172631;5_green;gold;0.98;0.01;0.01;False;False;4;False;07;2020;2020;05;27;Arte, Papelería y Mercería
MCO547928420;Papel Fotográfico 10x15 Cm Postal A6, Resma X100 Hojas 230gr;19900;1;250;buy_it_now;gold_pro;new;True;;MCO416637;5_green;platinum;0.95;0.02;0.03;False;False;6;False;01;2020;2020;02;88;Arte, Papelería y Mercería
MCO470190934;Rollo De Papel Bond 72 Cm Ancho  50 Metros Largo, 75 Gramos;23400;1;500;buy_it_now;gold_special;new;True;;MCO441185;5_green;silver;1.0;0.0;0.0;False;False;4;False;06;2019;2018;06;52;Arte, Papelería y Mercería
MCO563130531;Marcadores De Vinilo Neón Eterna X 8 Und.;14000;1;50;buy_it_now;gold_pro;new;True;;MCO172631;5_green;;1.0;0.0;0.0;False;False;4;False;09;2020;2020;05;118;Arte, Papelería y Mercería
MCO560830401;Set Acuarelas Marie´s 12 Tubos;26900;1;150;buy_it_now;gold_pro;new;True;;MCO441839;5_green;silver;0.97;0.01;0.02;False;False;4;False;04;2020;2020;05;60;Arte, Papelería y Mercería
MCO578008134;Resina Epoxica Pisos Mesas Porcelanato Liquido / Espacio 4d;70000;1;25;buy_it_now;gold_pro;new;True;;MCO441911;5_green;gold;0.92;0.02;0.06;False;False;2;False;08;2020;2020;09;63;Arte, Papelería y Mercería
MCO563623722;Crayola Super Tips X 50 Marcadores Envío Ya!;76600;1;50;buy_it_now;gold_special;new;True;;MCO176747;5_green;platinum;0.98;0.02;0.0;True;False;4;False;05;2020;2020;05;33;Arte, Papelería y Mercería
MCO478843131;Guillotina Metálica Carta Y A4;59900;1;250;buy_it_now;gold_pro;new;True;;MCO430209;5_green;gold;0.98;0.01;0.01;False;False;5;False;06;2019;2018;09;145;Arte, Papelería y Mercería
MCO459957338;Set De Oficina Staedtler, Estuche X6;40200;1;200;buy_it_now;gold_special;new;True;;MCO165934;5_green;platinum;0.99;0.0;0.01;False;False;5;False;06;2019;2018;06;84;Arte, Papelería y Mercería
MCO565441105;Marcadores Gráficos Pelikan ;16500;1;50;buy_it_now;gold_special;new;True;;MCO172631;5_green;silver;0.94;0.02;0.04;False;False;5;False;06;2020;2020;06;56;Arte, Papelería y Mercería
MCO563014164;Tablero Acrílico Blanco Borrable 120 X 60cm + Portaborrador;70500;500;250;buy_it_now;gold_pro;new;True;;MCO168370;5_green;platinum;0.96;0.02;0.02;True;False;6;False;05;2019;2020;05;78;Arte, Papelería y Mercería
MCO571966997;Kit Pintura Oleo Reeves X12, Pinceles, Paleta Y Lienzo;65000;50;50;buy_it_now;gold_special;new;True;;MCO441837;5_green;gold;0.94;0.01;0.05;False;False;4;False;07;2020;2020;07;25;Arte, Papelería y Mercería
MCO570060458;Kit Aprendiendo Lettering - Guía + 24 Plumones Punta Pincel;66500;1;50;buy_it_now;gold_special;new;True;;MCO441187;5_green;gold;0.99;0.0;0.01;False;False;5;False;07;2020;2020;09;19;Arte, Papelería y Mercería
MCO573663942;Marcadores Lavables Tipo Tiza X 6 Unds Chalk Markers Spektra;16000;1;25;buy_it_now;gold_special;new;True;;MCO172631;5_green;gold;0.99;0.0;0.01;False;False;4;False;07;2020;2020;08;13;Arte, Papelería y Mercería
MCO571880667;Kit Para Pintar Por Números Niños Y Adultos, Paisaje Otoño ;75000;50;50;buy_it_now;gold_special;new;True;;MCO441911;5_green;silver;1.0;0.0;0.0;True;False;5;False;06;2020;2020;07;15;Arte, Papelería y Mercería
MCO455298472;Kit Tatuaje Tatuar Tattoo 2 Maquinas 20tintas Fuente Digital;279000;1;500;buy_it_now;gold_special;new;True;;MCO441185;5_green;platinum;0.94;0.03;0.03;True;False;6;False;09;2020;2017;10;1197;Arte, Papelería y Mercería
