id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MCO568025248;Colchonetas Cbm Semiprofesionales Gym Gimnasio Abdominales;40000;5000;500;buy_it_now;gold_pro;True;;MCO179915;Deportes y Fitness
MCO576577010;Luz Trasera + Delantera Led Bicicletas Ruta Mtb ;35000;200;500;buy_it_now;gold_special;True;;MCO158236;Deportes y Fitness
MCO468317658;Badana Boxer Gel 5d Ciclismo Mtb Lycra Ruta Bici  +obsequio;52900;250;500;buy_it_now;gold_special;True;;MCO158247;Deportes y Fitness
MCO547867428;Bicicleta Nakxus Explorer Rin 26  24v Shimano Horquilla;789000;1;50;buy_it_now;gold_special;True;;MCO8411;Deportes y Fitness
MCO487429509;Kit Mancuernas Pesas 20 Kilos 12 Discos Promoción!;166000;50;500;buy_it_now;gold_special;True;;MCO167674;Deportes y Fitness
MCO543021868;Bicicleta Todoterreno Mtb Base Negro Hombre - Mujer Rin 29;499900;50;250;buy_it_now;gold_special;True;;MCO8411;Deportes y Fitness
MCO467335592;Patines Semiprofesionales Canariam Roller Team 90 Mm Goma ;178999;500;500;buy_it_now;gold_special;True;;MCO115206;Deportes y Fitness
MCO580372190;Bicicleta Spinning X1000 Spin Bike Estática Corleone 15k Gym;729900;100;500;buy_it_now;gold_special;True;;MCO31049;Deportes y Fitness
MCO478970918;Computador Bicicleta Odometro Velocímetro Mtb;37990;50;500;buy_it_now;gold_special;True;;MCO158237;Deportes y Fitness
MCO560465691; Set De 5 Bandas Elásticas Con Bolsa Mercado Libre Basics ;35900;250;250;buy_it_now;gold_special;True;49900.0;MCO179924;Deportes y Fitness
MCO577743507;Bicicleta Mtb Gw Hyena Lynx Jackal Rin 29 Y 27 Shimano 7 Vel;990000;1;25;buy_it_now;gold_special;True;;MCO8411;Deportes y Fitness
MCO567105433;Bicicleta Estatica  Spinning Gimnasio ;729900;250;500;buy_it_now;gold_special;True;;MCO31049;Deportes y Fitness
MCO550837677;Venda Elastica Autoadhesiva Kinesiologica;5750;200;500;buy_it_now;gold_special;True;;MCO179916;Deportes y Fitness
MCO558398339;Colageno Hidrolizado Incluye Obse - Unidad a $35000;35000;250;500;buy_it_now;gold_pro;True;;MCO8830;Deportes y Fitness
MCO544112547;Bicicleta Para Niña De 3 A 5 Años Rin 12  Princesas Frozen.;315000;1;150;buy_it_now;gold_special;True;;MCO8411;Deportes y Fitness
MCO560465502;Set Bandas Elásticas De Resistencia Mercado Libre Basics;39900;500;50;buy_it_now;gold_special;True;59900.0;MCO179924;Deportes y Fitness
MCO456800629;Bi Pro, Proteina Bipro Envío Gratis - L a $39500;79000;100;5000;buy_it_now;gold_special;True;99000.0;MCO8830;Deportes y Fitness
MCO508718895;Caramañola Ciclismo Thermo Botella Agua Bicicletas Ruta Mtb;11900;200;500;buy_it_now;gold_special;True;;MCO371411;Deportes y Fitness
MCO504477125;Bicicleta Mtb Gw Lynx Hyena Y Jackal Shimano 24v Hidráulicos;1350000;1;50;buy_it_now;gold_special;True;;MCO8411;Deportes y Fitness
MCO464344663;Municion Ozcursan Pistolas Traumaticas 9mm Cajax50;88999;250;500;buy_it_now;gold_special;True;;MCO412074;Deportes y Fitness
MCO559460940;Bandas De Resistencia De Alta Velocidad Bandas De Ejercicio ;70000;250;500;buy_it_now;gold_special;True;;MCO179924;Deportes y Fitness
MCO470338238;Buzo Camiseta Lycra Compresion Deportivo  +obsequio;29900;500;500;buy_it_now;gold_special;True;;MCO158231;Deportes y Fitness
