id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MLA779994284;Libro Basta De Amores De Mierda;749.0;50;5000;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA880474893;Libro El Duelo Cuando El Dolor Se Hace Carne - Gabriel Rolón;1320.0;50;500;buy_it_now;gold_pro;True;1390.0;MLA412445;Libros, Revistas y Comics
MLA883625883;Libro Ux Writing En Español. El Abc De La Disciplina Con Ñ. ;2490.0;1;250;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA879219579;Libro La Tía Cósima - Florencia Bonelli;901.0;1;500;buy_it_now;gold_special;True;949.0;MLA412445;Libros, Revistas y Comics
MLA823577075;Un Día Más En El Universo | Las Cartas De Migue - ¡preventa!;750.0;50;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA861364794;Harry Potter 1 - La Piedra Filosofal - J. K. Rowling ;1044.0;1;500;buy_it_now;gold_special;True;1099.0;MLA412445;Libros, Revistas y Comics
MLA901077742;Libro El Legado;899.0;500;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA742167450;Saga Completa Harry Potter (7 Libros) - J. K. Rowling;10889.0;250;500;buy_it_now;gold_pro;True;;MLA412445;Libros, Revistas y Comics
MLA863058723;Basta De Amores De Mierda 1 Y 2 - Libros;1399.0;500;5000;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA885444745;Carnaval Toda La Vida - Libro Lic. Cecilia Ce;1139.0;150;500;buy_it_now;gold_special;True;1340.0;MLA412445;Libros, Revistas y Comics
MLA884519487;Hermano - Libro Santiago O' Donnell  Confesión Mariano Macri;899.0;1;500;buy_it_now;gold_special;True;999.0;MLA412445;Libros, Revistas y Comics
MLA780650872;Las Malas - Camila Sosa Villada;1080.0;50;500;buy_it_now;gold_special;True;1200.0;MLA412445;Libros, Revistas y Comics
MLA880433758;Molderia De Lencería;2300.0;100;250;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA884940259;Mujeres Del Alma Mía - Libro Isabel Allende  ;1044.0;1;250;buy_it_now;gold_special;True;1099.0;MLA412445;Libros, Revistas y Comics
MLA880520657;Libro Alumbra La Luna - Lu Gaitán;1317.0;1;500;buy_it_now;gold_special;True;1550.0;MLA412445;Libros, Revistas y Comics
MLA885716814;El Duelo. Cuando El Dolor Se Hace Carne. Gabriel Rolón;999.99;500;250;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA872033238;Pack Los Compás N 1 , N 2 Y N 3 Trolliino,minecrack Libro ;2699.0;1;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA869369844;Caos Y Arde La Vida - Magali Tajes - Libros Nuevos;1549.0;150;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA731370552;La Bailarina De Auschwitz - Edith Eger;1125.0;100;500;buy_it_now;gold_special;True;1250.0;MLA412445;Libros, Revistas y Comics
MLA885097290;Libro La Traición - Jorge Fernández Díaz;1225.0;50;500;buy_it_now;gold_special;True;1290.0;MLA412445;Libros, Revistas y Comics
MLA897628990;V. Ciencia Para Una Geografía Íntima Sin Mitos M.a. Pereyra;1350.0;1;500;buy_it_now;gold_pro;True;;MLA412445;Libros, Revistas y Comics
MLA881650230;Libro Néstor: El Hombre Que Cambió Todo - Jorge Topo Devoto;855.0;50;500;buy_it_now;gold_special;True;950.0;MLA412445;Libros, Revistas y Comics
MLA885359936;Saltar Por Nosotras - Libro Helena Estrada;880.0;100;150;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA880258455;Libro Pandenomics - Javier Milei;1320.0;1;250;buy_it_now;gold_special;True;1390.0;MLA412445;Libros, Revistas y Comics
MLA895974793;Dos Veranos Y El Invierno;850.0;5000;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA898681477;Libro En El Limbo - Estanislao Bachrach;1099.0;100;250;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA861365685;Harry Potter 2 - La Cámara Secreta - J. K. Rowling;1044.0;50;500;buy_it_now;gold_special;True;1099.0;MLA412445;Libros, Revistas y Comics
MLA731828797;Un Curso De Milagros - Foundation For Inner Peace;2970.0;1;250;buy_it_now;gold_special;True;3300.0;MLA412445;Libros, Revistas y Comics
MLA861366596;Harry Potter 3 - El Prisionero De Azkabán - J. K. Rowling;1044.0;1;500;buy_it_now;gold_special;True;1099.0;MLA412445;Libros, Revistas y Comics
MLA880156682;Mas Allá De La Nutrición - Libro Emmanuel Cestaro;854.0;50;500;buy_it_now;gold_special;True;899.0;MLA412445;Libros, Revistas y Comics
MLA880521727;Libro Fácil Y Nutritivo - Luisina Troncoso;1890.0;50;250;buy_it_now;gold_pro;True;1990.0;MLA412445;Libros, Revistas y Comics
MLA852660051;Mejora Tus Finanzas Paso A Paso Libro:  Libertad Financiera ;1040.0;1;250;buy_it_now;gold_pro;True;;MLA412445;Libros, Revistas y Comics
MLA710327060;Dos Libros De Casciari  ¡dedicados Y Con Envío Gratis!;2400.0;500;500;buy_it_now;gold_special;True;;MLA412445;Libros, Revistas y Comics
MLA869184346;Clarín Colección De 14 Dinosaurios De Natgeo ;4492.5;1;500;buy_it_now;gold_special;True;5990.0;MLA412445;Libros, Revistas y Comics
MLA815931110;Lo Mucho Que Te Amé - Eduardo Sacheri;989.0;1;250;buy_it_now;gold_special;True;1099.0;MLA412445;Libros, Revistas y Comics
MLA822166219;Inquebrantables - Daniel Habif;1215.0;1;250;buy_it_now;gold_special;True;1350.0;MLA412445;Libros, Revistas y Comics
MLA884977042;Línea De Fuego - Libro Arturo Pérez-reverte;1614.0;1;100;buy_it_now;gold_special;True;1699.0;MLA412445;Libros, Revistas y Comics
MLA884931573;Libro Soltar Para Ser Feliz - Mario Massaccesi ;902.0;1;250;buy_it_now;gold_special;True;950.0;MLA412445;Libros, Revistas y Comics
