id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;condition;accepts_mercadopago;original_price;category_id;seller_level_id;seller_powerseller;positive_rating;negative_rating;neutral_rating;free_shipping;store_pickup;number_of_tags;is_official_store;month_update;year_update;year_created;month_created;total_questions;category_name
MCO557058254;Soldador Inversor Furius Mini Mma 180amp-fix 181 110/220v;409900;1;100;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.98;0.01;0.01;True;False;5;False;11;2020;2020;04;177.0;Agro
MCO583068966;Generador  Planta Electrica 3500 Watts - Envio Gratis;1199000;1;5;buy_it_now;gold_special;new;True;;MCO113731;5_green;gold;0.94;0.06;0.0;True;False;4;False;09;2020;2020;11;33.0;Agro
MCO452560352;Espumadora Para Autolavado 80 Litros Ferton;351900;1;100;buy_it_now;gold_pro;new;True;;MCO166618;5_green;platinum;0.98;0.01;0.01;True;False;5;False;01;2020;2017;07;147.0;Agro
MCO460530868;Termohigrometro Digital Higrometro,termometro,reloj Alarma;29900;1;500;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.95;0.02;0.03;False;False;5;False;06;2019;2018;01;306.0;Agro
MCO450554815;Termohigrometro Digital Htc-1 Bateria Humedad Temperatura;37000;1;500;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.96;0.02;0.02;False;False;6;False;07;2019;2017;06;254.0;Agro
MCO460076880;Termometro Lcd Digital Con Sonda;8950;1;150;buy_it_now;gold_special;new;True;;MCO166629;5_green;platinum;0.96;0.02;0.02;False;False;6;False;06;2019;2017;12;80.0;Agro
MCO451641963;Termómetro Análogo Punzón, Cocina, Alimentos, Industria.21cm;29900;1;500;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.98;0.01;0.01;False;False;6;False;06;2019;2017;07;340.0;Agro
MCO587433437;Hidrolavadora Alta Presión Promoción;179900;1;25;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.98;0.01;0.01;True;False;4;False;10;2020;2020;10;29.0;Agro
MCO568369583;Lamina De Cera Estampada Para Cuadro Langstroth Alza De Cria;3400;1;500;buy_it_now;gold_special;new;True;;MCO417283;3_yellow;;0.96;0.0;0.04;False;False;3;False;06;2020;2020;06;62.0;Agro
MCO471125931;Planta Portátil A Gasolina Elite 2g13;821900;1;25;buy_it_now;gold_special;new;True;;MCO113731;5_green;platinum;0.97;0.02;0.01;True;False;5;True;07;2019;2018;05;234.0;Agro
MCO577618379;Pistola Para Soldar Estaño Profesional Cautin Accesorios;40000;1;50;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.94;0.03;0.03;False;False;6;False;11;2020;2020;08;39.0;Agro
MCO467955509;Equipo De Soldadura Inversor Power Azul 200 Amp 110 Y 220v;610000;1;50;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.98;0.01;0.01;True;False;5;False;04;2018;2018;04;457.0;Agro
MCO567826990;Equipo De Soldar Mini Furius 181 Mas Careta Inteligente ;512900;1;25;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;4;False;12;2020;2020;06;91.0;Agro
MCO447554322;Juego De Fresas Para Madera 6pzs Ruteadora 1/4 Uyustools;49900;1;100;buy_it_now;gold_special;new;True;;MCO166629;5_green;platinum;0.98;0.01;0.01;True;False;7;False;08;2019;2019;11;23.0;Agro
MCO521943905;Termohigrometro Digital Higrometro,termometro,reloj Alarma;31900;500;100;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.87;0.09;0.04;False;False;5;False;07;2019;2019;09;29.0;Agro
MCO452076004;Termometro Infrarrojo, Pistola Laser -50ºc A 380 ºc Digital;99900;50;500;buy_it_now;gold_special;new;True;;MCO166629;5_green;platinum;0.97;0.01;0.02;True;False;6;False;09;2020;2017;07;276.0;Agro
MCO452498725;Panel Solar 330w Yingli Solar - Poly;499000;1;100;buy_it_now;gold_special;new;True;;MCO177589;5_green;;1.0;0.0;0.0;False;False;3;False;06;2019;2017;07;823.0;Agro
MCO536331950;Equipo Soldadura Inversor 250 Amperios Electrodo Y Argón Tig;949900;1;150;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.96;0.02;0.02;True;False;4;False;11;2020;2019;10;558.0;Agro
MCO572161717;Equipo De Soldar Furius Fix 201 Incluye Careta Inteligente ;605900;1;25;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;5;False;12;2020;2020;07;63.0;Agro
MCO466310943;Medidor Ph Digital Suelo Humedad Tierra Luz Temperatura 4x1;95000;1;150;buy_it_now;gold_special;new;True;;MCO372016;5_green;platinum;0.96;0.02;0.02;True;False;4;False;06;2019;2018;04;62.0;Agro
MCO479329401;Termómetro Digital Nevera Refrigerador Acuario Sonda;10000;150;250;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.97;0.02;0.01;False;False;4;False;09;2020;2018;09;76.0;Agro
MCO551841549;Bomba Presurizadora  Automática 1/6 Hp Para Agua Truper;169900;1;50;buy_it_now;gold_special;new;True;;MCO372050;5_green;platinum;0.92;0.05;0.03;True;False;5;False;02;2020;2020;02;66.0;Agro
MCO553195068;Pistola De Soldar 2 Temperaturas Cautín 140 W Truper;99990;1;50;buy_it_now;gold_special;new;True;129990.0;MCO167011;5_green;platinum;0.96;0.03;0.01;True;False;6;True;02;2020;2020;03;35.0;Agro
MCO536347234;Inversor Soldador 110/220v Eficiencia 85% Discover. Eva200m;589990;1;25;buy_it_now;gold_special;new;True;873990.0;MCO167011;5_green;platinum;0.94;0.02;0.04;True;False;5;True;10;2019;2020;03;72.0;Agro
MCO471125930;Planta Generadora Portátil Elite 2g25;1199900;1;25;buy_it_now;gold_special;new;True;;MCO113731;5_green;platinum;0.97;0.02;0.01;True;False;6;True;07;2019;2018;06;157.0;Agro
MCO558140375;Tifton 85 Semilla Por Estolones Bulto 25 Kilos Envío Gratis;100000;500;100;buy_it_now;gold_pro;new;True;;MCO442407;5_green;platinum;0.97;0.02;0.01;True;False;5;False;04;2020;2020;04;86.0;Agro
MCO591780119;Bomba Presurizadora De Agua, 1/6 Hp, Bajo Consumo De Energía;143990;1;25;buy_it_now;gold_pro;new;True;;MCO372050;5_green;platinum;0.97;0.01;0.02;True;False;5;False;10;2020;2020;11;23.0;Agro
MCO471971716;Medidor Ph Suelo Humedad Tierra Luz Plantas 3 En 1 3x1 Test;38000;1;250;buy_it_now;gold_special;new;True;;MCO372016;5_green;platinum;0.96;0.02;0.02;False;False;5;False;07;2019;2018;06;70.0;Agro
MCO453037310;Termometro Digital Pistola Laser Infrarojo Mide Temperatura;84990;1;250;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.91;0.06;0.03;True;False;5;False;07;2019;2017;07;211.0;Agro
MCO464697365;Cautin Profesional Tipo Lápiz Temperatura Ajustable Kit Pro;74900;1;200;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;7;False;08;2020;2018;02;166.0;Agro
MCO553373849;Cautin Soldador Tipo Lápiz 60w Trabajo Pesado Truper;27990;1;50;buy_it_now;gold_special;new;True;35990.0;MCO167011;5_green;platinum;0.96;0.03;0.01;False;False;6;True;02;2020;2020;04;25.0;Agro
MCO557272500;Planta Electrica O Generador Yorking De 5,5 Kw  Motor Diesel;3499990;50;2;buy_it_now;gold_pro;new;True;;MCO113731;5_green;platinum;0.94;0.03;0.03;True;False;4;False;03;2020;2020;11;7.0;Agro
MCO595992666;Hidrolavadora Eléctrica 1800 Psi Alta Presion 2 Hp Pretul;319000;1;5;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.92;0.05;0.03;True;False;5;False;11;2020;2020;11;8.0;Agro
MCO560647550;Bomba  Hidroflow Hidroneumática Tanque 24 Lt, 1/2 Hp  Pretul;394900;1;25;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.92;0.05;0.03;True;False;5;False;01;2020;2020;05;42.0;Agro
MCO462971642;Termómetro Digital Punzón, Alimentos, Industria. Tp300;22500;1;250;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.98;0.01;0.01;False;False;5;False;06;2019;2018;02;135.0;Agro
MCO553910422;Equipo Inversor Mas Mig De 250amperios Trabajo Profesional ;1350000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.97;0.01;0.02;True;False;4;False;10;2020;2020;04;108.0;Agro
MCO553195035;Pistola De Soldar 2 Temperaturas Cautín 230 W Truper;164990;1;25;buy_it_now;gold_special;new;True;176990.0;MCO167011;5_green;platinum;0.96;0.03;0.01;True;False;6;True;02;2020;2020;04;17.0;Agro
MCO562867360;Bulto 40 Kilos De Humus De Lombriz Sólido;35000;50;50;buy_it_now;gold_special;new;True;;MCO442408;5_green;;0.0;0.0;1.0;False;False;5;False;12;2020;2020;07;11.0;Agro
MCO587893218;Termometro Digital Lcd Refrigerador Nevera Ambiente Baño Agu;6299;150;25;buy_it_now;gold_special;new;True;;MCO166629;5_green;platinum;0.94;0.02;0.04;False;False;5;False;02;2020;2020;11;2.0;Agro
MCO557767730;Planta Electrica O Generador Yorking De 5,5 Kw  Motor Diesel;3499990;50;1;buy_it_now;gold_special;new;True;;MCO113731;5_green;platinum;0.94;0.03;0.03;False;False;4;False;03;2020;2020;05;17.0;Agro
MCO486415730;Termómetro Análogo Punzón, Cocina, Alimentos, Industria.21cm;28900;1;100;buy_it_now;gold_special;new;True;;MCO166629;5_green;gold;0.98;0.0;0.02;False;False;5;False;06;2019;2018;11;65.0;Agro
MCO548764158;Hidrolavadora 1200w 800psi 110v/60hz Discover Vbj-55;259990;1;50;buy_it_now;gold_special;new;True;294990.0;MCO166618;5_green;platinum;0.94;0.02;0.04;True;False;4;True;04;2020;2020;02;109.0;Agro
MCO565966889;Solución Nutritiva Para Cultivos Hidropónicos. ;24000;500;100;buy_it_now;gold_pro;new;True;;MCO442417;5_green;silver;0.99;0.01;0.0;False;False;5;False;06;2020;2020;06;75.0;Agro
MCO451004828;Soldador Inversor   250 Amp  110/220 Voltios Trabajo Pesado;669900;1;50;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.93;0.04;0.03;True;False;5;False;10;2020;2017;07;202.0;Agro
MCO570043564;Solución Nutritiva Para Cultivos Hidroponia Para 1000 Litros;30000;100;50;buy_it_now;gold_special;new;True;;MCO442417;5_green;silver;0.96;0.02;0.02;True;False;4;False;07;2020;2020;07;72.0;Agro
MCO572322211;Termometro Higrometro Digital Sonda + 2 Pilas.;13000;1;100;buy_it_now;gold_special;new;True;;MCO166629;5_green;silver;0.98;0.01;0.01;False;False;4;False;07;2020;2020;07;42.0;Agro
MCO446398692;Controlador Regulador Carga Panel Solar 30a 12v/24v Pantalla;69900;1;250;buy_it_now;gold_special;new;True;;MCO177589;5_green;platinum;0.95;0.03;0.02;False;False;5;False;06;2019;2017;05;230.0;Agro
MCO583358861;Bomba Presurizadora 1/3 Hp, 250 W - Truper 14637;239900;1;5;buy_it_now;gold_special;new;True;;MCO372050;5_green;platinum;0.98;0.01;0.01;True;False;4;False;09;2020;2020;09;22.0;Agro
MCO553533275;Hidrolavadora De Alta Presión 1300w Bw14-b3 B+d;399990;1;25;buy_it_now;gold_special;new;True;;MCO166618;5_green;gold;0.95;0.02;0.03;True;False;5;False;02;2020;2020;05;47.0;Agro
MCO561077730;Soldador Inversor Elite Arc200 110/220v;989900;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.98;0.01;0.01;True;False;4;False;10;2020;2020;05;50.0;Agro
MCO495476177;Equipo Inversor De Soldadura Portatil ;449900;1;50;buy_it_now;gold_pro;new;True;;MCO167011;5_green;platinum;0.98;0.01;0.01;True;False;4;False;06;2019;2018;12;283.0;Agro
MCO595903370;Hidrolavadora Eléctrica Industrial 2000 Psi 1850w Truper ;668900;1;5;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.92;0.04;0.04;True;False;5;False;11;2020;2020;11;13.0;Agro
MCO568749121;Lámina De Espuma Agricola Ultra Foam 162 Cubos.;9000;1;50;buy_it_now;gold_special;new;True;;MCO430224;5_green;silver;0.96;0.02;0.02;False;False;5;False;07;2020;2020;07;18.0;Agro
MCO551358846;Cepillo De Banco De 2 1/4 Hp Portátil Truper;1565000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.97;0.01;0.02;True;False;5;False;09;2019;2020;04;22.0;Agro
MCO568013207;Planta Eléctrica 3000 Ruedas Encendido Electrico ;1449000;1;5;buy_it_now;gold_special;new;True;;MCO113731;5_green;platinum;0.96;0.02;0.02;True;False;7;False;06;2020;2020;06;46.0;Agro
MCO485474020;Careta Soldar Industrial Profesional Fotosensible Furius;98900;1;200;buy_it_now;gold_special;new;True;120000.0;MCO167011;5_green;;0.95;0.03;0.02;True;False;6;True;06;2019;2018;11;149.0;Agro
MCO509162267;Hidrolavadora Eléctrica 2200psi 2200w 110v Elite Pw2275;475000;1;25;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.97;0.02;0.01;True;False;5;False;04;2019;2020;05;59.0;Agro
MCO556953359;Equipo De Soldadura Inversor Tig Mig Y Revestida 110/220v ;2200000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.97;0.01;0.02;True;False;4;False;07;2020;2020;05;174.0;Agro
MCO584218197;Termómetro Horno Interno Industrial Casa Acero Inox;19600;1;25;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.96;0.02;0.02;False;False;5;False;07;2019;2020;12;1.0;Agro
MCO536347262;Inversor Soldador 110/220v, Eficiencia 85% Discover. Ecn-160;499990;1;5;buy_it_now;gold_special;new;True;589990.0;MCO167011;5_green;platinum;0.94;0.02;0.04;True;False;4;True;10;2019;2020;03;74.0;Agro
MCO567267508;Equipo De Soldadura De 280 Amp Al 40% A 60 Incluye Careta;880900;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;4;False;12;2020;2020;06;61.0;Agro
MCO507518102;Generador Portátil A Gasolina Elite 2g65;2509800;1;5;buy_it_now;gold_special;new;True;;MCO113731;5_green;platinum;0.97;0.02;0.01;True;False;5;True;07;2019;2019;04;29.0;Agro
MCO571127777;Belamyl 100 Ml;29000;1;50;buy_it_now;gold_special;new;True;;MCO442431;5_green;silver;0.97;0.03;0.0;False;False;5;False;07;2020;2020;07;43.0;Agro
MCO573335087;Jabón Potásico 1l  + Aceite De Neem - L a $44000;44000;1;100;buy_it_now;gold_pro;new;True;;MCO442409;5_green;;0.99;0.01;0.0;True;False;5;False;11;2020;2020;07;41.0;Agro
MCO445634686;Hidrolavadora 1740 Psi Karcher K3 Comfort;659900;1;5;buy_it_now;gold_special;new;True;;MCO166618;5_green;platinum;0.97;0.02;0.01;True;False;5;True;07;2020;2017;06;38.0;Agro
MCO568671427;Equipo De Soldadura De 130amp Al 45% A 40 Con Careta Intelig;650000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;4;False;12;2020;2020;07;35.0;Agro
MCO550471386;Mini Voltimetro Digital 0-100 Vdc ( Ideal Para Proyectos) ;6400;1;50;buy_it_now;gold_pro;new;True;;MCO455196;5_green;;0.98;0.01;0.01;False;False;6;False;01;2020;2020;04;24.0;Agro
MCO451536223;Vidrio Inteligente Fotosensible Para Soldar Flama Azul;69900;50;100;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.93;0.04;0.03;False;False;5;False;07;2020;2017;07;156.0;Agro
MCO566779683;Equipo Soldadura Soldador Inversor 120 Amperios 110 Voltios;449900;1;25;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.96;0.02;0.02;True;False;4;False;10;2020;2020;06;69.0;Agro
MCO583549865;Generador A Gasolina /planta Eléctrica 3500w;1200000;1;4;buy_it_now;gold_special;new;True;;MCO113731;5_green;gold;0.93;0.07;0.0;True;False;4;False;10;2020;2020;09;45.0;Agro
MCO579097627;Soldador Inversor Furius 250 Amp Mas Careta ;743000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.97;0.02;0.01;True;False;4;False;12;2020;2020;09;30.0;Agro
MCO503915149;Medidor Tds Digital Calidad Agua Ppm - Disponibles;18950;1;100;buy_it_now;gold_pro;new;True;;MCO166629;5_green;silver;0.97;0.01;0.02;False;False;4;False;08;2020;2019;06;31.0;Agro
MCO562123080;Termo Higrómetro Sonda Termómetro Humedad Relativa ;13400;1;25;buy_it_now;gold_pro;new;True;;MCO166629;5_green;gold;0.97;0.01;0.02;False;False;5;False;10;2019;2020;09;15.0;Agro
MCO456510896;Soldador Cautin Lapiz Electrico 40w;7900;50;50;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.95;0.02;0.03;False;False;5;False;06;2019;2017;10;45.0;Agro
MCO474282147;Sonda Humedad Relativa, Higrometro, Termohigrometro Pantalla;39900;1;100;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.98;0.01;0.01;False;False;4;False;06;2019;2018;07;101.0;Agro
MCO501371969;Filtro De Agua Para Hidrolavadora  Black And Decker,  Bauker;28000;1;100;buy_it_now;gold_pro;new;True;;MCO166618;5_green;silver;1.0;0.0;0.0;False;False;5;False;08;2020;2019;01;178.0;Agro
MCO557582750;Planta Electrica Inverter- Ducati  1250i Gasolina 4 Tiempos;2099990;50;2;buy_it_now;gold_pro;new;True;;MCO442424;5_green;platinum;0.94;0.03;0.03;True;False;5;False;03;2020;2020;05;31.0;Agro
MCO515319315;Estación Tercera Mano 2 Lupas Luz Led - Clips Soporte Cautín;75900;1;50;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.97;0.01;0.02;True;False;6;False;09;2020;2019;06;35.0;Agro
MCO453308139;Equipo De Soldadura Inversor Para Aluminio Y Revestida;789900;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.98;0.01;0.01;True;False;4;False;02;2020;2017;08;136.0;Agro
MCO546089845;Soldador Inversor Furius Fix 201. 200 Amp. 110/220v. Mma ;538000;1;5;buy_it_now;gold_special;new;True;;MCO167011;5_green;platinum;0.96;0.02;0.02;True;False;5;True;06;2020;2020;04;22.0;Agro
MCO556168949;Equipo Inversor De 250a Mas Tig (argon) Marca Leon Nuevo ;950000;1;25;buy_it_now;gold_special;new;True;;MCO167011;5_green;gold;0.97;0.01;0.02;True;False;4;False;08;2020;2020;04;120.0;Agro
MCO553373656;Cautin Soldador Tipo Lápiz 45w Truper;24830;1;25;buy_it_now;gold_special;new;True;29990.0;MCO167011;5_green;platinum;0.96;0.03;0.01;False;False;5;True;02;2020;2020;08;8.0;Agro
MCO452622948;Termohigrómetro Con Sonda, Temperatura Y Humedad R Ktj;39000;1;250;buy_it_now;gold_pro;new;True;;MCO166629;5_green;platinum;0.98;0.01;0.01;False;False;4;False;07;2019;2017;07;237.0;Agro
MCO551388690;Termómetro Láser  Infrarojo Gm550 -50 A 550°c;179900;1;50;buy_it_now;gold_special;new;True;;MCO166629;5_green;platinum;0.97;0.01;0.02;True;False;4;False;02;2020;2020;03;81.0;Agro
MCO584709346;Planta  O Generador  A Gasolina 950 W Honda;550000;1;5;buy_it_now;gold_special;new;True;;MCO113731;5_green;gold;0.93;0.07;0.0;True;False;4;False;10;2020;2020;09;36.0;Agro
