id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MCO561640835;Taladro Atornillador 14v Inalambrico 10mm Klatter;119900;500;250;buy_it_now;gold_special;True;199900.0;MCO113525;Herramientas y Construcción
MCO464415871;Juego De Herramienta 85pz Copas Reparación Carro Moto Pretul;79530;50;500;buy_it_now;gold_special;True;106990.0;MCO372032;Herramientas y Construcción
MCO559432284;Hidrolavadora Presión 127v 60hz 1400w Klatter;209900;150;200;buy_it_now;gold_special;True;359900.0;MCO166618;Herramientas y Construcción
MCO577510515;Combo Taladro De 1/2 + Pulidora 4 1/2 Trabajo Pesado ;162900;1;250;buy_it_now;gold_pro;True;;MCO113525;Herramientas y Construcción
MCO582414323;Taladro Percutor Inalámbrico 24v Dewalt 3/8 Herramienta Acc ;208900;5000;500;buy_it_now;gold_special;True;;MCO431411;Herramientas y Construcción
MCO501103088;Destornillador 30pz Ps4 Xbox Electronica Torx Pin Seguridad;21830;1;500;buy_it_now;gold_special;True;29990.0;MCO166612;Herramientas y Construcción
MCO454708891;Soporte Base Para Taladro Mas  Prensa ;93900;1;250;buy_it_now;gold_special;True;;MCO113525;Herramientas y Construcción
MCO561641372;Atornillador Eléctrico Inalámbrico 3.6v Klatter;69900;500;100;buy_it_now;gold_special;True;99900.0;MCO441236;Herramientas y Construcción
MCO544179369;Hidrolavadora Mccarthy 1305 Psi + Acople Rápido ;179900;100;500;buy_it_now;gold_special;True;;MCO166618;Herramientas y Construcción
MCO451304125;Termómetro Horno Cocina Industrial Acero Inoxidable 350°;19700;1;500;buy_it_now;gold_pro;True;;MCO166629;Herramientas y Construcción
MCO504825638;Taladro De Arbol Elite Tb500;389900;1;250;buy_it_now;gold_special;True;489900.0;MCO113525;Herramientas y Construcción
MCO558053210;Ventosa Chupa Saca Golpes Carro Vidrio Celular Metal 5.5 Cms;14000;1;500;buy_it_now;gold_special;True;;MCO177964;Herramientas y Construcción
MCO568121673;Sonoff! Modulo Inteligente Y Controlador De Luces Y Tomas;29500;200;500;buy_it_now;gold_pro;True;;MCO417161;Herramientas y Construcción
MCO552025473;Taladro Inalambrico 24v Percutor Para Trabajo Pesado;249990;1;250;buy_it_now;gold_pro;True;;MCO113525;Herramientas y Construcción
MCO566077606;Taladro Atornillador Inalambrico 12v Dewalt 3/8'' Herramient;139900;100;500;buy_it_now;gold_special;True;;MCO431411;Herramientas y Construcción
MCO569200411;Hidrolavadora Mccarthy  + 10 Metros De Manguera + Acoples ;199900;100;250;buy_it_now;gold_special;True;;MCO166618;Herramientas y Construcción
MCO559471452;Set De Herramientas Manuales 189 Piezas Klatter;89900;250;250;buy_it_now;gold_special;True;99900.0;MCO372028;Herramientas y Construcción
MCO459213920;Destornillador Inalámbrico Black&decker+accesorios Kc4815;88900;1;250;buy_it_now;gold_special;True;;MCO113525;Herramientas y Construcción
MCO474483518;Termohigrometro Digital Sonda Termo Higrometro Termometro;13000;1;500;buy_it_now;gold_special;True;;MCO166629;Herramientas y Construcción
MCO452959718;Soporte Base Guia Para Pulidora Amoladora 4 1/2 ;84900;150;500;buy_it_now;gold_special;True;;MCO167012;Herramientas y Construcción
MCO557319396;Kit Taladro Percutor 3/8-puLG 600w Bauker + 90 Accesorios ;179900;1;250;buy_it_now;gold_special;True;;MCO113525;Herramientas y Construcción
MCO551332880;Juego Reparación De Celulares Electro Y Otros 32pz Truper;38230;1;250;buy_it_now;gold_special;True;49990.0;MCO166612;Herramientas y Construcción
MCO572623304;Dispensador Filtro Automatico De Agua Para Botellon Recargab;19990;100;500;buy_it_now;gold_pro;True;;MCO177118;Herramientas y Construcción
MCO582418761;Taladro Percutor Inalámbrico 24v Makita 3/8 Herramienta Acce;208900;50;250;buy_it_now;gold_special;True;;MCO431411;Herramientas y Construcción
MCO511280839;Termostato Digital 12v Incubadora Control Temperatura W1209;12000;50;500;buy_it_now;gold_special;True;;MCO431209;Herramientas y Construcción
MCO559472958;Bomba Presurizadora 127v Klatter;129900;100;50;buy_it_now;gold_special;True;169900.0;MCO113526;Herramientas y Construcción
MCO466444371;Taladro Percutor 3/8 PuLG. 550w 2900 Rpm Black + Decker;99800;1;250;buy_it_now;gold_special;True;;MCO113525;Herramientas y Construcción
MCO456903847;Juego De Llaves Mixtas De La 6-24 Milimetros 14 Piezas;49900;50;500;buy_it_now;gold_special;True;;MCO113529;Herramientas y Construcción
MCO452473391;Mototool Kit De Disco Diamantado X 10 Pc Accesorios De 20 Mm;22000;1;500;buy_it_now;gold_special;True;;MCO167012;Herramientas y Construcción
MCO481997926;Taladro Percutor 3/8 Pg. + Atornillador 3.6v Black + Decker;139900;1;150;buy_it_now;gold_special;True;166800.0;MCO113525;Herramientas y Construcción
