id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MCO572406382;Kia Picanto  Emotion S/a (obsequio);35390000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO551389083;Suzuki New Scross Mt Gl. Deportiva,audaz, Eficiente;65700000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO568460647;Bajaj Pulsar Ns 200 2020;8990000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO565205939;Citroen Camioneta C4 Cactus 2021 1.600 0km;72490000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO550997346;Bajaj Pulsar Ns 200 Bsiv 2021;8990000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO564911734;Volkswagen T. Cross Trendline  Aut 2021;74990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO570739395;Auteco Pulsar 180 Gt Pro 2021;7090000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO566590410;Suzuki Gixxer 250;12290000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO564317508;Auteco Boxer S 0 Kilometros 2021;3700000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO569308792;Kia Picanto 2020 0 Kms S.a. Taxi 1000cc;85000000;1;0;classified;gold_premium;False;;MCO47913;Carros, Motos y Otros
MCO550952460;Ktm 200 Duke 2021;10490000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO506257400;Camiones Chevrolet, Carrocerías Estacas, Furgones Nuevos;85590000;1;0;classified;gold_premium;False;;MCO41696;Carros, Motos y Otros
MCO580397882;Hyundai Grand I10 Taxi;59990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO568551952;Vitara 4x4 Automatica  $80.990.000;80990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO566315426;Honda Cb125f;5300000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO568823009;Nuevo Kwid Zen 2021 Mf;37620000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO572406380;Kia Picanto 2021 Emotion (obsequio);35390000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO577604071;Suzuki  Nuevo S-presso Mt.un City-car Con Pinta De Crossover;37150000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO584721706;Ktm 200 Duke;10290000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO586373976;Renault Duster Zen 1.6 Modelo 2021 Serv. Público;50000000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO567099808;Nuevo Renault Kwid Outsider Mo;39720000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO569047440;Precio Especial Toyota Hilux Modelo 2020 Serv. Público;136000000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO594639296;Ktm 200 Duke Ng Abs;11990000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO548224839;Volkswagen Voyage Trendline Mec 2021;41990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO580397854;Hyundai New Tucson Premium;98990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO534542671;Suzuki Gixxer Sf Fi 2021 - Financiable;7949000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO548047627;Toyota Corolla Hibrido Seg - Incluye Gastos De Matricula;94900000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO566553873;Renault Duster Zen 2021 1.6;55300000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO595066917;Cuatrimoto Moto Polar Plr 125cc Ranchera Motor 4t;5499900;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO552728903;Ktm 390 Duke Ng 2021;18990000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO566553856;Renault Oroch Zen Modelo 4x2 2021;66550000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO552504094;Yamaha Xtz 250 Nuevo Diseño;18300000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO580825286;Yamaha Fz-s 150cc;7600000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO580401939;Jeep Compass Sport 2.4l Mt;89990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO568551890;Suzuki Vitara Live 2wd At 4x2 Automática 1.600 Modelo 2021;75200000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO584721761;Pulsar Ns 200 Fi Abs;9999000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO595066763;Cuatrimoto 110cc Niños 4 Tiempos Modelo 2020 Garantía 2 Años;3999900;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO580397870;Hyundai Ioniq Hibrido/ Sin Pico Y Placa;79990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO564317468;Boxer S 2021 Entrega Inmediata;3700000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO501529813;Yamaha Ycz 110;4750000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO552325480;Ktm 250 Duke Ng 2021;15990000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO535620676;Renault Kwid Outsider 2021;41270000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO551389043;Suzuki Vitara Live 2wd Mt Gl. Diseño Y Tecnología Japonesa;67700000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO550698232;Mazda Cx30 2.0 4x2 Touring 2021;89820000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO515509847;Suzuki Gixxer Modelo 2021 - Financiacion;6899000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO589156107;Yamaha Fz25 Abs;11900000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO552729908;Bajaj Boxer S 2021;3599000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO568551900;Suzuki Vitara Live  2wd Mt 4x2 Mecánica 1600 Modelo 2021;71200000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO528971167;Bicimoto Electrika Dx350 Litio 48v20ah, Envíos Nacionales;3217500;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO580397847;Hyundai Accent Taxi;63990000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO568122086;Honda Cb125f Max Mod 2021 Con Bono Navideño!;5475000;1;0;classified;gold_premium;False;;MCO1763;Carros, Motos y Otros
MCO572406309;Kia Picanto  1.0 Con Aire;37890000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
MCO582621614;Mazda Cx30 Automatica Touring 2.0 Modelo 2021;87700000;1;0;classified;gold_premium;False;;MCO1744;Carros, Motos y Otros
