id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;accepts_mercadopago;original_price;category_id;category_name
MLA870680575;Bicicleta Fija Tradicional Polimet Bp-880 Negra;13399.0;1;472;buy_it_now;gold_special;True;;MLA3095;Deportes y Fitness
MLA863854627;Paleta De Pádel Davor Patrol Negra;7720.0;40;866;buy_it_now;gold_pro;True;;MLA4745;Deportes y Fitness
MLA811741067;Bicicleta Mountain Bike Slp 5 R29 21v Shimano F/disco Susp.;56368.25;100;500;buy_it_now;gold_pro;True;76097.14;MLA6143;Deportes y Fitness
MLA605155761;Bicicleta Mountain Bike Rodado 29 Slp 5 - Cambios Shimano Frenos A Disco Llantas Doble Pared Suspension Nueva Happy Buy;56242.11;50;500;buy_it_now;gold_pro;True;;MLA6143;Deportes y Fitness
MLA860462954;Mascara Deporte Tapaboca Running Ciclismo Barbijo Valvula ;799.0;500;5000;buy_it_now;gold_pro;True;;MLA417789;Deportes y Fitness
MLA744360090;Colchoneta Gimnasia Alta Densidad C/ Cierre 1 * 50 * 5;890.0;500;5000;buy_it_now;gold_special;True;;MLA12257;Deportes y Fitness
MLA870406538;Bicicleta Rodado 29 Mountain Bike Klatter;49999.0;500;500;buy_it_now;gold_pro;True;64999.0;MLA6143;Deportes y Fitness
MLA785937833;Zapatillas Marca Rcn Ultraliviana Negra;1899.0;150;5000;buy_it_now;gold_special;True;;MLA3724;Deportes y Fitness
MLA800264201;Zapatillas Jaguar Oficial Deportiva Art. # 918 Urbana Hombre Y Mujer;1875.0;500;5000;buy_it_now;gold_special;True;;MLA109027;Deportes y Fitness
MLA899085764;Vientre Plano Frasco X 50 G. Directo De Fábrica.;875.0;500;500;buy_it_now;gold_special;True;;MLA8830;Deportes y Fitness
MLA843505752;Bandas De Suspensión Trx + Bolsa Entrenamiento Funcional;1611.0;250;500;buy_it_now;gold_special;True;1699.0;MLA413012;Deportes y Fitness
MLA706890131;Casco Bicicleta Con Visera C/ Regulacion Ventilaciones;2998.0;500;5000;buy_it_now;gold_special;True;4766.0;MLA9766;Deportes y Fitness
MLA614585364;Calza Ciclista Corta Hombre Badana 3d Ciclismo;3299.0;250;500;buy_it_now;gold_special;True;;MLA429721;Deportes y Fitness
