id;title;price;available_quantity;sold_quantity;buying_mode;listing_type_id;condition;accepts_mercadopago;original_price;category_id;seller_level_id;seller_powerseller;positive_rating;negative_rating;neutral_rating;free_shipping;store_pickup;number_of_tags;is_official_store;month_update;year_update;year_created;month_created;total_questions;category_name
MCO557382910;Vinagre Blanco Galón 3800 Ml - L a $3475;13900;1;250;buy_it_now;gold_special;new;True;;MCO410870;5_green;platinum;0.97;0.01;0.02;False;False;5;False;03;2020;2020;03;41.0;Alimentos y Bebidas
MCO566857493;Whisky Johnnie Walker Double Black 700 - mL a $140;97990;1;50;buy_it_now;gold_special;new;True;122990.0;MCO442298;5_green;platinum;0.98;0.0;0.02;True;False;5;True;11;2020;2020;06;8.0;Alimentos y Bebidas
MCO559581624;Harina De Coco-sin Gluten - kg a $2100;10500;500;250;buy_it_now;gold_pro;new;True;;MCO389313;5_green;;0.97;0.01;0.02;False;False;4;False;04;2020;2020;04;144.0;Alimentos y Bebidas
MCO562961025;Ovomaltina  Producto Venezolano;5500;1;50;buy_it_now;gold_pro;new;True;;MCO177942;5_green;silver;1.0;0.0;0.0;False;False;4;False;05;2020;2020;05;31.0;Alimentos y Bebidas
MCO537468868;Barril De Cerveza Paulaner 5ltr - L a $20000;99999;1;50;buy_it_now;gold_special;new;True;;MCO403656;5_green;platinum;0.95;0.03;0.02;True;False;5;False;10;2019;2019;10;24.0;Alimentos y Bebidas
MCO580645860;Costeña Bacana X 24 Unidades Lata 269 Ml C/u;36000;1;50;buy_it_now;gold_special;new;True;;MCO403656;5_green;platinum;0.97;0.01;0.02;False;False;6;True;09;2020;2020;09;24.0;Alimentos y Bebidas
MCO555062813;Flossugar Gold Medal - Caja 1,47 Kg A - kg a $27900;27900;250;100;buy_it_now;gold_pro;new;True;;MCO177945;5_green;silver;0.98;0.0;0.02;False;False;5;False;03;2020;2020;04;31.0;Alimentos y Bebidas
MCO550896697;Tortillas Maiz 15cm Para Tacos Aute - Unidad a $297;9500;500;250;buy_it_now;gold_special;new;True;;MCO413310;5_green;gold;0.92;0.04;0.04;False;False;4;False;07;2020;2020;02;85.0;Alimentos y Bebidas
MCO558604017;Cerveza Poker X 24 Lata 355 Ml C/u ;49680;1;150;buy_it_now;gold_special;new;True;55200.0;MCO403656;5_green;platinum;0.97;0.01;0.02;False;False;6;True;08;2020;2020;04;41.0;Alimentos y Bebidas
MCO572515749;Te Chamba Chai En Polvo X 1.81kg - g a $46;83500;1;50;buy_it_now;gold_special;new;True;;MCO409410;5_green;platinum;0.98;0.01;0.01;True;False;5;False;07;2020;2020;08;4.0;Alimentos y Bebidas
MCO583843965;Chocolate Artesanal Puro 100% Cacao - kg a $15000;15000;50;50;buy_it_now;gold_special;new;True;;MCO177942;5_green;silver;0.93;0.04;0.03;False;False;5;False;11;2020;2020;10;22.0;Alimentos y Bebidas
MCO508053959;Crema De Whisky Baileys - mL a $79;54990;50;150;buy_it_now;gold_special;new;True;;MCO442298;5_green;platinum;0.98;0.0;0.02;False;False;5;True;11;2020;2019;04;100.0;Alimentos y Bebidas
MCO579476008;Taragui Yerba Mate Mezcla Regular Energi - kg a $54;26990;1;50;buy_it_now;gold_special;new;True;;MCO409408;5_green;gold;0.98;0.01;0.01;False;False;5;False;08;2020;2020;08;6.0;Alimentos y Bebidas
MCO564822734;Sal Rosada Del Himalaya Grano Fino 1000g - g a $21;21000;1;100;buy_it_now;gold_pro;new;True;;MCO413201;5_green;gold;1.0;0.0;0.0;False;False;5;False;11;2020;2020;06;14.0;Alimentos y Bebidas
MCO574613405;Dulces Mexicanos Importados Pelón Pelo Rico® Tamarindo Chile;3890;1;25;buy_it_now;gold_special;new;True;;MCO177945;5_green;gold;0.96;0.02;0.02;False;False;4;False;08;2020;2020;08;18.0;Alimentos y Bebidas
MCO569922680;Leche Deslactosada Alpina X12 - L a $315;45400;500;200;buy_it_now;gold_special;new;True;;MCO417098;5_green;gold;0.94;0.01;0.05;False;False;4;True;07;2020;2020;07;20.0;Alimentos y Bebidas
MCO562641424;Semilla De Chia 1000g (2 Libras) - kg a $17700;17700;1;150;buy_it_now;gold_special;new;True;;MCO389309;5_green;gold;1.0;0.0;0.0;False;False;5;False;11;2020;2020;06;35.0;Alimentos y Bebidas
MCO546925928;Chocolate Artesanal Puro 100% Cacao Natu - kg a $40;20000;1;250;buy_it_now;gold_special;new;True;;MCO177942;5_green;;1.0;0.0;0.0;False;False;5;False;03;2020;2020;01;162.0;Alimentos y Bebidas
MCO557024849;Ajinomoto / Sal China / 1000 G - g a $17;17000;1;100;buy_it_now;gold_special;new;True;;MCO404843;5_green;platinum;0.97;0.01;0.02;False;False;5;False;04;2020;2020;05;40.0;Alimentos y Bebidas
MCO561413445;Harina De Coco Natural X 500 Grs - kg a $23;11500;50;100;buy_it_now;gold_pro;new;True;;MCO389313;5_green;silver;0.97;0.0;0.03;False;False;5;False;05;2020;2020;05;36.0;Alimentos y Bebidas
MCO554401091;Mantequilla Clarificada Ghee X 420 Grs - Karavansay;30900;1;150;buy_it_now;gold_special;new;True;;MCO442337;5_green;platinum;0.97;0.02;0.01;False;False;5;True;02;2020;2020;03;19.0;Alimentos y Bebidas
MCO559633110;Super Hiper Acido Chicles - Caja X 100 Und;12500;1;50;buy_it_now;gold_special;new;True;;MCO177945;5_green;silver;1.0;0.0;0.0;False;False;5;False;10;2020;2020;04;17.0;Alimentos y Bebidas
MCO561096821;Harina Para Pan De Yuca 1kg - kg a $10890;10890;200;250;buy_it_now;gold_pro;new;True;;MCO389313;5_green;;0.97;0.01;0.02;False;False;5;False;05;2020;2020;05;58.0;Alimentos y Bebidas
MCO505828215;Aceite De Oliva Extra Virgen 2 Litros - L a $30000;60000;1;100;buy_it_now;gold_special;new;True;;MCO442324;5_green;platinum;0.98;0.01;0.01;False;False;5;False;02;2020;2019;06;46.0;Alimentos y Bebidas
MCO564196248;Tequila Don Julio Blanco 750ml - L a $209;156990;1;50;buy_it_now;gold_special;new;True;;MCO442300;5_green;platinum;0.98;0.0;0.02;True;False;5;True;06;2020;2020;06;108.0;Alimentos y Bebidas
MCO573330669;Alfasx - Max Jarabe 100% Original - Unidad a $28800;86400;1;50;buy_it_now;gold_special;new;True;;MCO403667;5_green;gold;1.0;0.0;0.0;True;False;4;False;09;2020;2020;08;30.0;Alimentos y Bebidas
MCO554402162;Chocolate Orgánico Cacao 100% - X Lb - kg a $15000;15000;250;250;buy_it_now;gold_pro;new;True;;MCO177942;5_green;silver;0.93;0.04;0.03;False;False;5;False;11;2020;2020;03;448.0;Alimentos y Bebidas
MCO561867815;Yerbamate Rosamonte Pac 10 Lb E - kg a $19600;196000;1;50;buy_it_now;gold_special;new;True;;MCO409408;5_green;gold;0.99;0.0;0.01;True;False;5;False;05;2020;2020;06;12.0;Alimentos y Bebidas
MCO595124719;Whisky Buchanans Master 750 Ml - mL a $148;110990;1;25;buy_it_now;gold_special;new;True;129990.0;MCO442298;5_green;platinum;0.98;0.0;0.02;False;False;3;True;11;2020;2020;11;11.0;Alimentos y Bebidas
MCO573162432;Te Chamba Chai Importado X 1.8kg - Bebida Instantánea;80900;1;50;buy_it_now;gold_pro;new;True;;MCO409410;5_green;silver;1.0;0.0;0.0;True;False;5;False;07;2020;2020;08;11.0;Alimentos y Bebidas
MCO506732522;Promoción. Chocolates Regalos. Chocotejas, 24 Unidades;28000;250;100;buy_it_now;gold_pro;new;True;;MCO177942;5_green;;1.0;0.0;0.0;False;False;5;False;06;2019;2019;04;46.0;Alimentos y Bebidas
MCO454520388;Dulces Americanos Importados Life Savers® Salva Vidas Hard;4700;1;100;buy_it_now;gold_special;new;True;;MCO177945;5_green;gold;0.96;0.02;0.02;False;False;5;False;10;2019;2017;09;40.0;Alimentos y Bebidas
MCO572210255;Frizzante Jp Chenet Fizzy Lata - mL a $42;10400;50;50;buy_it_now;gold_special;new;True;;MCO417665;5_green;platinum;0.95;0.03;0.02;False;False;5;False;07;2020;2020;08;6.0;Alimentos y Bebidas
MCO544279077;Avena En Hojuelas Sin Gluten X 1000 Grs  Why Not;18900;1;150;buy_it_now;gold_special;new;True;;MCO413165;5_green;platinum;0.97;0.02;0.01;False;False;5;True;09;2020;2019;12;28.0;Alimentos y Bebidas
MCO550769396;Yerba Mate Rosamonte Suave X500 Gr;15500;250;250;buy_it_now;gold_special;new;True;;MCO409408;5_green;gold;0.99;0.0;0.01;False;False;6;False;02;2020;2018;05;92.0;Alimentos y Bebidas
MCO557883298;Hoja De Coca Entera 50 Gramos Sierra Nevada;12000;1;100;buy_it_now;gold_special;new;True;;MCO409406;5_green;platinum;1.0;0.0;0.0;False;False;5;False;05;2020;2020;04;12.0;Alimentos y Bebidas
MCO597275789;Vino Dulce Manischewitz Bot 750ml - mL a $64;47999;1;50;buy_it_now;gold_special;new;True;;MCO442295;5_green;platinum;0.95;0.03;0.02;False;False;5;False;12;2020;2020;12;12.0;Alimentos y Bebidas
MCO495011642;Dulces, Chocolates Americanos Importados Hersheys® Kisses;4500;1;100;buy_it_now;gold_special;new;True;;MCO177942;5_green;gold;0.96;0.02;0.02;False;False;4;False;07;2019;2019;09;83.0;Alimentos y Bebidas
MCO540867459;Harina De Arroz 500 Grs Sin Gluten - Unidad a $4100;4100;1;150;buy_it_now;gold_special;new;True;;MCO389313;5_green;silver;0.97;0.02;0.01;False;False;4;False;11;2019;2019;12;53.0;Alimentos y Bebidas
MCO558268406;Gomitas Grissly Chocosplash X 50 - g a $1;13500;1;50;buy_it_now;gold_special;new;True;;MCO177945;5_green;silver;1.0;0.0;0.0;False;False;5;False;07;2020;2020;06;21.0;Alimentos y Bebidas
MCO559749216;Cerveza Stella Artois Botella X 18 Unid 330ml + 2 Copa Caliz;91800;1;100;buy_it_now;gold_special;new;True;102000.0;MCO403656;5_green;platinum;0.97;0.01;0.02;True;False;7;True;05;2020;2020;04;43.0;Alimentos y Bebidas
MCO545349652;Papel De Arroz 300 G D-22 Cm - Unidad a $12900;12900;1;100;buy_it_now;gold_special;new;True;;MCO429137;5_green;platinum;0.97;0.01;0.02;False;False;6;False;12;2019;2020;05;50.0;Alimentos y Bebidas
MCO563508167;Shin Ramyun Shin Ramen Paquete 5unidades - g a $75;45000;1;100;buy_it_now;gold_special;new;True;;MCO412073;5_green;gold;0.95;0.02;0.03;False;False;6;False;05;2020;2020;06;27.0;Alimentos y Bebidas
MCO545899406;Whisky Buchanans Deluxe 1lt - mL a $147;146990;1;100;buy_it_now;gold_special;new;True;;MCO442298;5_green;platinum;0.98;0.0;0.02;True;False;5;True;11;2020;2020;06;17.0;Alimentos y Bebidas
MCO562543191;Masa Lista Para Empanadas 600 Grs 15 Cms;3400;250;50;buy_it_now;gold_pro;new;True;;MCO418150;5_green;;0.97;0.0;0.03;False;False;5;False;10;2019;2020;06;10.0;Alimentos y Bebidas
MCO567427625;Chocolate 100% Cacao Polvo X Lb - - - kg a $15500;15500;50;50;buy_it_now;gold_pro;new;True;;MCO177942;5_green;silver;0.93;0.04;0.03;False;False;5;False;10;2020;2020;06;53.0;Alimentos y Bebidas
MCO556371320;Sal Rosada Del Himalaya Cristal Grueso X 1kg;21000;1;100;buy_it_now;gold_special;new;True;;MCO413201;5_green;silver;0.99;0.01;0.0;False;False;5;False;06;2020;2020;05;12.0;Alimentos y Bebidas
MCO561063955;Pack Variedad Cervezas Bbc X 24 Unid 330 Ml C/u (lager/ale);86400;1;100;buy_it_now;gold_special;new;True;96000.0;MCO403656;5_green;platinum;0.97;0.01;0.02;True;False;6;True;05;2020;2020;05;32.0;Alimentos y Bebidas
MCO566096262;Caramelo Hiper Ácido Revolcón Oka Loka - Bolsa X 50 Und;6500;1;50;buy_it_now;gold_special;new;True;;MCO177945;5_green;silver;1.0;0.0;0.0;False;False;5;False;06;2020;2020;07;12.0;Alimentos y Bebidas
MCO563872538;Algas Nori Deshidratadas Para Sushi 50 Unidad(es);36500;1;100;buy_it_now;gold_special;new;True;;MCO433480;5_green;gold;0.92;0.04;0.04;False;False;5;False;09;2020;2020;05;37.0;Alimentos y Bebidas
MCO535629158;Avena Integral Hojuelas 2 Kilos - kg a $9900;19800;1;100;buy_it_now;gold_special;new;True;;MCO413165;5_green;gold;0.99;0.0;0.01;False;False;5;False;09;2019;2019;11;50.0;Alimentos y Bebidas
MCO564158086;Whisky Macallan Triple Cask Matured 12 - mL a $364;255000;1;50;buy_it_now;gold_special;new;True;;MCO442298;5_green;platinum;0.97;0.02;0.01;True;False;5;True;09;2020;2020;06;28.0;Alimentos y Bebidas
MCO569922786;Leche Entera Alpina X12 - L a $299;43100;500;100;buy_it_now;gold_special;new;True;;MCO417098;5_green;gold;0.94;0.01;0.05;False;False;4;True;07;2020;2020;08;15.0;Alimentos y Bebidas
MCO549046234;Chocolates Lok Premium 78% 85gr - kg a $9999;9999;50;25;buy_it_now;gold_pro;new;True;;MCO177942;5_green;platinum;0.95;0.03;0.02;False;False;4;False;05;2020;;;0.0;Alimentos y Bebidas
MCO478731748;Barril De Cerveza Importada Alemana Bitb - mL a $18;89999;1;100;buy_it_now;gold_special;new;True;;MCO403656;5_green;platinum;0.95;0.03;0.02;True;False;5;False;12;2020;2018;08;87.0;Alimentos y Bebidas
MCO540227590;Almidon De Yuca Extra X 1000 Grs - kg a $9490;9490;1;200;buy_it_now;gold_special;new;True;;MCO177945;5_green;silver;0.97;0.02;0.01;False;False;4;False;03;2020;2019;11;85.0;Alimentos y Bebidas
MCO567322172;Harina De Trigo Integral Robinson X1kg - kg a $4300;4300;500;250;buy_it_now;gold_pro;new;True;;MCO389313;5_green;;0.97;0.01;0.02;False;False;5;False;06;2020;2020;06;40.0;Alimentos y Bebidas
MCO563541401;Papel De Arroz Sabor Vainilla Cert. Invima 50 Hojas 0,4;48000;500;50;buy_it_now;gold_pro;new;True;;MCO429137;5_green;platinum;0.94;0.03;0.03;False;False;4;False;07;2020;2020;05;27.0;Alimentos y Bebidas
MCO564349059;Pack Tequila Arraigo Reposado & Silver - L a $37000;148000;1;50;buy_it_now;gold_pro;new;True;;MCO442300;5_green;gold;0.99;0.01;0.0;True;False;5;False;05;2020;2020;06;38.0;Alimentos y Bebidas
MCO576723881;Sirope De Arce Maple Miel 100% Pu -;49000;1;25;buy_it_now;gold_special;new;True;;MCO410896;5_green;platinum;0.99;0.0;0.01;False;False;5;False;08;2020;2020;10;4.0;Alimentos y Bebidas
MCO472160836;Dulces, Chocolates Italianos Importados Ferrero® Rocher;85000;1;100;buy_it_now;gold_special;new;True;;MCO177942;5_green;gold;0.96;0.02;0.02;True;False;5;False;06;2019;2018;07;84.0;Alimentos y Bebidas
MCO568500745;Kit Sushi 10 Hojas Algas 980gr Arroz 1 Esterilla 220ml Vinag;57500;1;50;buy_it_now;gold_special;new;True;;MCO433480;5_green;gold;0.92;0.04;0.04;True;False;5;False;09;2020;2020;07;21.0;Alimentos y Bebidas
MCO484637143;Vino Casillero Del Diablo 750ml - mL a $64;47999;50;100;buy_it_now;gold_special;new;True;;MCO442295;5_green;platinum;0.95;0.03;0.02;False;False;5;False;05;2020;2018;11;47.0;Alimentos y Bebidas
MCO563606297;Polvo Dorado Para Alimentos, - g a $690;6900;1;100;buy_it_now;gold_pro;new;True;;MCO416942;5_green;gold;0.95;0.02;0.03;False;False;6;False;05;2020;2020;05;53.0;Alimentos y Bebidas
MCO473879601;Dulces, Chicles Americanos Importados Hershey`s® Ice Cubes;16500;1;100;buy_it_now;gold_special;new;True;;MCO177945;5_green;gold;0.96;0.02;0.02;False;False;4;False;06;2019;2018;06;86.0;Alimentos y Bebidas
MCO571820788;Badia Sazonador Completo 794 G - g a $35;27500;1;50;buy_it_now;gold_special;new;True;;MCO417698;5_green;platinum;0.98;0.01;0.01;False;False;5;False;07;2020;2020;08;6.0;Alimentos y Bebidas
MCO560692068;Ron Venezolano Cacique;45000;1;50;buy_it_now;gold_special;new;True;;MCO442303;5_green;silver;1.0;0.0;0.0;False;False;5;False;04;2020;2020;05;94.0;Alimentos y Bebidas
MCO481941007;Licor De Hierbas Aleman Jagermeister Bot 700ml Estampillada;94999;1;50;buy_it_now;gold_special;new;True;;MCO442299;5_green;platinum;0.95;0.03;0.02;True;False;5;False;11;2019;2018;09;50.0;Alimentos y Bebidas
MCO496854670;Dulces, Chocolates Americanos Importados Hersheys® Bites;3500;1;25;buy_it_now;gold_special;new;True;;MCO177942;5_green;gold;0.96;0.02;0.02;False;False;4;False;07;2019;2019;08;19.0;Alimentos y Bebidas
MCO578872482;Sal Marina De La Guajira 100% Natural X5 K - g a $3;16000;1;50;buy_it_now;gold_special;new;True;;MCO413201;5_green;platinum;1.0;0.0;0.0;False;False;6;False;08;2020;2020;08;20.0;Alimentos y Bebidas
MCO561866894;Yerba Mate Rosamonte Paca 10 Lb - kg a $14500;145000;150;100;buy_it_now;gold_special;new;True;;MCO409408;5_green;gold;0.99;0.0;0.01;True;False;5;False;05;2020;2020;05;36.0;Alimentos y Bebidas
MCO562864283;Whiskey Jack Daniels Fire Estampillado - mL a $160;119999;1;50;buy_it_now;gold_special;new;True;;MCO417030;5_green;platinum;0.95;0.03;0.02;True;False;5;False;05;2020;2020;05;14.0;Alimentos y Bebidas
MCO455112329;Dulces Alemanes Importados, Cavendish & Harvey® Fruit Drops;10000;1;100;buy_it_now;gold_special;new;True;;MCO177945;5_green;gold;0.96;0.02;0.02;False;False;5;False;02;2016;2017;09;123.0;Alimentos y Bebidas
MCO462391736;Pimienta Negra Pepas 1 Kg;23000;1;50;buy_it_now;gold_special;new;True;;MCO404843;5_green;platinum;0.97;0.01;0.02;False;False;6;False;04;2020;2018;03;19.0;Alimentos y Bebidas
MCO564158059;Ron Dictador 20 Años 700ml - mL a $306;214500;1;50;buy_it_now;gold_special;new;True;;MCO442303;5_green;platinum;0.97;0.02;0.01;True;False;5;True;11;2020;2020;06;7.0;Alimentos y Bebidas
MCO563554902;Colorante De Alimentos, Tortas, Cremas, - mL a $643;4500;1;100;buy_it_now;gold_pro;new;True;;MCO416942;5_green;gold;0.95;0.02;0.03;False;False;6;False;05;2020;2020;06;79.0;Alimentos y Bebidas
MCO567493255;Caja De Chocolatinas Jet 12g X 96 Unidades;37990;1;50;buy_it_now;gold_pro;new;True;;MCO177942;5_green;silver;1.0;0.0;0.0;False;False;5;False;11;2020;2020;07;16.0;Alimentos y Bebidas
MCO577238250;Sal Rosada Del Himalaya 500g;10900;50;50;buy_it_now;gold_special;new;True;;MCO413201;5_green;platinum;0.97;0.01;0.02;False;False;6;False;08;2020;2020;08;7.0;Alimentos y Bebidas
MCO559729576;Tequila Los Corrales Gold 750 Ml - L a $44500;44500;1;50;buy_it_now;gold_pro;new;True;;MCO442300;5_green;gold;0.99;0.01;0.0;False;False;5;False;04;2020;2020;04;42.0;Alimentos y Bebidas
MCO537232191;Herseys Kisses X 360 Unid. - kg a $221;72900;1;25;buy_it_now;gold_special;new;True;;MCO177942;5_green;platinum;0.98;0.01;0.01;True;False;4;False;06;2020;2020;05;13.0;Alimentos y Bebidas
MCO575767915;Dulce Maxicano Importado Enchilado De La Rosa® Pulparindo;2500;1;50;buy_it_now;gold_special;new;True;;MCO177945;5_green;gold;0.96;0.02;0.02;False;False;4;False;08;2020;2020;08;6.0;Alimentos y Bebidas
